Datum,BHKW1_Biogas,BHKW2_Biogas,Methangehalt CH4,TS-Wert,pH-Wert
734190.666,2576.666586,5270.000347,52.4594774,8.148585261,7.383290123
734190.7493,2577.249919,5267.500347,52.55351668,8.094788108,7.484881884
734190.8327,2577.833252,5265.000347,52.64755596,7.874196074,7.473730257
734190.916,2578.416586,5262.500347,52.74159524,7.535525829,7.50167571
734190.9993,2578.999919,5260.000347,52.83563452,8.189282648,7.400772841
734191.0827,2575.750414,5265.832591,52.87663383,8.055301443,7.426203197
734191.166,2572.500376,5271.665991,52.91762577,7.876839729,7.378279775
734191.2493,2569.250339,5277.499392,52.95861771,7.897396787,7.505998942
734191.3327,2566.000301,5283.332793,52.99960965,7.74124759,7.37419151
734191.416,2562.750263,5289.166194,53.04060159,8.038512605,7.555398558
734191.4993,2559.500226,5294.999595,53.08159353,7.895792948,7.502634655
734191.5827,2556.250188,5300.832996,53.12258547,8.488964732,7.61583036
734191.666,2553.00015,5306.666397,53.16357741,8.700642596,7.648505401
734191.7493,2549.750113,5312.499797,53.20456935,8.195461203,7.56014744
734191.8327,2546.500075,5318.333198,53.24556129,8.119977699,7.578208953
734191.916,2543.250038,5324.166599,53.28655323,8.042796883,7.494280631
734191.9993,2540,5330,53.32754517,8.250799544,7.483599314
734192.0827,2529.833451,5329.166676,53.2021607,8.029762151,7.505914995
734192.166,2519.666902,5328.333353,53.07677623,8.563705973,7.464636227
734192.2493,2509.500353,5327.500029,52.95139176,8.246974251,7.519225883
734192.3327,2499.333804,5326.666705,52.82600729,8.067250767,7.532754086
734192.416,2489.167255,5325.833382,52.70062282,8.030232876,7.528829643
734192.4993,2479.000706,5325.000058,52.57523835,8.147728466,7.514741754
734192.5827,2468.834157,5324.166734,52.44985388,8.197604353,7.579473804
734192.666,2458.667608,5323.33341,52.32446941,8.182063737,7.576258734
734192.7493,2448.501059,5322.500087,52.19908495,7.981098032,7.55945898
734192.8327,2438.33451,5321.666763,52.07370048,7.914247065,7.573891452
734192.916,2428.167961,5320.833439,51.94831601,8.334288337,7.53160356
734192.9993,2418.001412,5320.000116,51.82293154,8.175125957,7.577167656
734193.0827,2433.91464,5320,51.75540735,8.25425725,7.565198056
734193.166,2449.831491,5320,51.68789119,8.08562208,7.536076004
734193.2493,2465.748342,5320,51.62037504,7.971290359,7.538877857
734193.3327,2481.665193,5320,51.55285888,8.34277655,7.541883614
734193.416,2497.582044,5320,51.48534273,8.304356593,7.550227343
734193.4993,2513.498895,5320,51.41782657,8.107963985,7.574350786
734193.5827,2529.415746,5320,51.35031042,8.04701198,7.554008938
734193.666,2545.332596,5320,51.28279426,7.853221894,7.583547091
734193.7493,2561.249447,5320,51.21527811,8.319240891,7.555478457
734193.8327,2577.166298,5320,51.14776195,8.228859477,7.537275323
734193.916,2593.083149,5320,51.0802458,8.043408438,7.527181285
734193.9993,2609,5320,51.01272964,7.998174169,7.558150716
734194.0827,2601.000093,5324.166618,51.12364672,8.061125099,7.553114331
734194.166,2593.000185,5328.333237,51.2345638,8.257776339,7.574463043
734194.2493,2585.000278,5332.499855,51.34548088,8.191555407,7.580352024
734194.3327,2577.00037,5336.666474,51.45639796,8.174010976,7.547022766
734194.416,2569.000463,5340.833092,51.56731504,7.958848246,7.586731558
734194.4993,2561.000556,5344.999711,51.67823212,8.369632614,7.605482135
734194.5827,2553.000648,5349.166329,51.7891492,8.295184943,7.598487908
734194.666,2545.000741,5353.332948,51.90006628,8.261714532,7.596176943
734194.7493,2537.000833,5357.499566,52.01098336,8.060187375,7.584255995
734194.8327,2529.000926,5361.666184,52.12190044,8.022404599,7.587159662
734194.916,2521.001019,5365.832803,52.23281752,8.207958777,7.591017809
734194.9993,2513.001111,5369.999421,52.34373459,8.224926675,7.576828505
734195.0827,2526.414959,5334.171229,52.22320216,7.978358187,7.567639078
734195.166,2539.83178,5298.337481,52.10263758,7.637763652,7.561679281
734195.2493,2553.248602,5262.503733,51.98207299,8.046423656,7.562250871
734195.3327,2566.665424,5226.669985,51.86150841,7.898507923,7.561398629
734195.416,2580.082246,5190.836237,51.74094382,7.669720603,7.605853016
734195.4993,2593.499068,5155.002488,51.62037924,7.234762797,7.566817932
734195.5827,2606.91589,5119.16874,51.49981465,7.746478359,7.567869486
734195.666,2620.332712,5083.334992,51.37925007,7.894161942,7.571727643
734195.7493,2633.749534,5047.501244,51.25868548,7.508815183,7.550150624
734195.8327,2647.166356,5011.667496,51.1381209,7.700761478,7.534269557
734195.916,2660.583178,4975.833748,51.01755631,8.037502291,7.537004986
734195.9993,2674,4940,50.89699173,8.046673951,7.557048514
734196.0827,2672.666682,4973.332948,51.00308613,7.722696124,7.520316709
734196.166,2671.333364,5006.665895,51.10918054,8.50809473,7.551185896
734196.2493,2670.000046,5039.998843,51.21527494,8.553509743,7.565413005
734196.3327,2668.666728,5073.33179,51.32136935,8.273460353,7.552539124
734196.416,2667.33341,5106.664738,51.42746375,7.976392373,7.558056081
734196.4993,2666.000093,5139.997685,51.53355815,7.701125288,7.571166357
734196.5827,2664.666775,5173.330633,51.63965256,8.199326525,7.591027967
734196.666,2663.333457,5206.66358,51.74574696,8.142074469,7.61491611
734196.7493,2662.000139,5239.996528,51.85184137,8.166759865,7.632502383
734196.8327,2660.666821,5273.329475,51.95793577,8.469005461,7.635862874
734196.916,2659.333503,5306.662423,52.06403017,7.594259702,7.554763969
734196.9993,2658.000185,5339.99537,52.17012458,8.228646371,7.577695292
734197.0827,2643.502014,5323.335648,52.18460486,8.093994967,7.581483956
734197.166,2629.002014,5306.668981,52.19907242,8.022608522,7.504385121
734197.2493,2614.502014,5290.002315,52.21353998,7.735490377,7.565017069
734197.3327,2600.002014,5273.335648,52.22800753,7.957426422,7.499658251
734197.416,2585.502014,5256.668981,52.24247509,8.018004267,7.56567861
734197.4993,2571.002014,5240.002315,52.25694265,7.884576349,7.554580528
734197.5827,2556.502014,5223.335648,52.2714102,7.647246136,7.540908819
734197.666,2542.002014,5206.668981,52.28587776,7.742106556,7.594625759
734197.7493,2527.502014,5190.002315,52.30034532,8.143078197,7.627970229
734197.8327,2513.002014,5173.335648,52.31481288,7.077817454,7.626875752
734197.916,2498.502014,5156.668981,52.32928043,7.523795888,7.603479571
734197.9993,2484.002014,5140.002315,52.34374799,8.203080036,7.576627167
734198.0827,2494.498542,4961.691435,52.35580468,8.114426147,7.578477246
734198.166,2504.998542,4783.358102,52.36786103,7.929484504,7.545093452
734198.2493,2515.498542,4605.024769,52.37991738,8.265595376,7.557005619
734198.3327,2525.998542,4426.691435,52.39197373,8.270685819,7.573857777
734198.416,2536.498542,4248.358102,52.40403008,7.868172959,7.590287982
734198.4993,2546.998542,4070.024769,52.41608643,7.908767059,7.590333795
734198.5827,2557.498542,3891.691435,52.42814278,8.110834725,7.615712382
734198.666,2567.998542,3713.358102,52.44019913,8.072201561,7.627276086
734198.7493,2578.498542,3535.024769,52.45225548,7.856497998,7.6342521
734198.8327,2588.998542,3356.691435,52.46431183,8.132227842,7.610118814
734198.916,2599.498542,3178.358102,52.47636818,8.240914607,7.571359789
734198.9993,2609.998542,3000.024769,52.48842453,7.942033512,7.596084583
734199.0827,2577.754479,3178.308565,52.46190598,7.728048332,7.586191126
734199.166,2545.504479,3356.641898,52.43538208,7.923159263,7.584546805
734199.2493,2513.254479,3534.975231,52.40885817,7.837851921,7.410082247
734199.3327,2481.004479,3713.308565,52.38233426,7.733685097,7.587339805
734199.416,2448.754479,3891.641898,52.35581035,8.074623577,7.507212041
734199.4993,2416.504479,4069.975231,52.32928644,7.916205557,7.581480317
734199.5827,2384.254479,4248.308565,52.30276254,7.647113406,7.592778267
734199.666,2352.004479,4426.641898,52.27623863,7.823748682,7.625872853
734199.7493,2319.754479,4604.975231,52.24971472,7.69394111,7.606092271
734199.8327,2287.504479,4783.308565,52.22319081,7.494425737,7.59656998
734199.916,2255.254479,4961.641898,52.1966669,7.300963118,7.551554161
734199.9993,2223.004479,5139.975231,52.170143,7.877104567,7.59835199
734200.0827,2197.836537,5135.000637,52.30756377,7.704329884,7.589141246
734200.166,2172.66958,5130.000579,52.44500731,7.3766736,7.581989919
734200.2493,2147.502622,5125.000521,52.58245085,7.71878704,7.623382558
734200.3327,2122.335664,5120.000463,52.7198944,7.546733428,7.6259645
734200.416,2097.168706,5115.000405,52.85733794,7.67461198,7.520592469
734200.4993,2072.001748,5110.000347,52.99478149,8.37362254,7.705748977
734200.5827,2046.83479,5105.000289,53.13222503,8.19463645,7.716683952
734200.666,2021.667832,5100.000231,53.26966857,7.775804973,7.578554586
734200.7493,1996.500874,5095.000174,53.40711212,7.996396556,7.585829134
734200.8327,1971.333916,5090.000116,53.54455566,7.974875593,7.582808652
734200.916,1946.166958,5085.000058,53.68199921,7.792749038,7.513524808
734200.9993,1921,5080,53.81944275,7.661109503,7.487989661
734201.0827,1929.166572,5099.166445,53.54697289,7.805617767,7.533370542
734201.166,1937.333144,5118.33289,53.27450302,7.579149994,7.550614255
734201.2493,1945.499716,5137.499334,53.00203316,7.972042766,7.616835592
734201.3327,1953.666289,5156.665779,52.72956329,8.50687485,7.651552437
734201.416,1961.832861,5175.832224,52.45709343,8.467146356,7.632519743
734201.4993,1969.999433,5194.998669,52.18462357,8.380340702,7.537987385
734201.5827,1978.166005,5214.165114,51.9121537,8.118643849,7.577769879
734201.666,1986.332577,5233.331559,51.63968384,8.492391003,7.585166161
734201.7493,1994.499149,5252.498003,51.36721398,8.079938753,7.459640582
734201.8327,2002.665721,5271.664448,51.09474411,8.136780615,7.492290218
734201.916,2010.832294,5290.830893,50.82227425,8.486933988,7.501109779
734201.9993,2018.998866,5309.997338,50.54980438,8.247412174,7.502427769
734202.0827,2021.832973,5285.003183,50.61486242,7.839950305,7.521232971
734202.166,2024.666339,5260.002894,50.67996734,8.049920234,7.526331186
734202.2493,2027.499705,5235.002604,50.74507226,8.459915537,7.584620041
734202.3327,2030.333071,5210.002315,50.81017718,8.309482442,7.572359701
734202.416,2033.166437,5185.002026,50.8752821,8.144846257,7.617387249
734202.4993,2035.999803,5160.001736,50.94038702,8.51819023,7.576526393
734202.5827,2038.833169,5135.001447,51.00549194,8.558305452,7.630916208
734202.666,2041.666535,5110.001157,51.07059686,8.344875116,7.59010238
734202.7493,2044.499902,5085.000868,51.13570178,8.518498843,7.592665767
734202.8327,2047.333268,5060.000579,51.2008067,8.881948279,7.570863601
734202.916,2050.166634,5035.000289,51.26591162,8.826231503,7.475366755
734202.9993,2053,5010,51.33101654,8.343353026,7.396991106
734203.0827,2059.333333,5024.166667,51.31172657,8.576965338,7.425400886
734203.166,2065.666667,5038.333333,51.2924366,8.294369426,7.450548066
734203.2493,2072,5052.5,51.27314663,7.909185892,7.469307108
734203.3327,2078.333333,5066.666667,51.25385666,7.906784317,7.443463804
734203.416,2084.666667,5080.833333,51.23456669,7.935719233,7.414046387
734203.4993,2091,5095,51.21527672,8.275175709,7.626888848
734203.5827,2097.333333,5109.166667,51.19598675,8.568375029,7.611275031
734203.666,2103.666667,5123.333333,51.17669678,8.773705675,7.646080106
734203.7493,2110,5137.5,51.15740681,8.733257286,7.614312488
734203.8327,2116.333333,5151.666667,51.13811684,8.389705698,7.58115842
734203.916,2122.666667,5165.833333,51.11882687,8.339068459,7.47965813
734203.9993,2129,5180,51.0995369,8.101800509,7.485802254
734204.0827,2121.25009,5189.166561,50.85841299,8.519920435,7.457764906
734204.166,2113.500179,5198.333121,50.61728908,8.999070854,7.425794556
734204.2493,2105.750269,5207.499682,50.37616518,8.6626786,7.391425595
734204.3327,2098.000359,5216.666242,50.13504127,7.979123669,7.369957595
734204.416,2090.250448,5225.832803,49.89391737,8.379889834,7.3746871
734204.4993,2082.500538,5234.999363,49.65279346,8.286004304,7.427838916
734204.5827,2074.750628,5244.165924,49.41166956,8.064879456,7.402652754
734204.666,2067.000718,5253.332485,49.17054565,7.678426285,7.339593224
734204.7493,2059.250807,5262.499045,48.92942175,8.089330907,7.333791191
734204.8327,2051.500897,5271.665606,48.68829784,7.939400769,7.307842403
734204.916,2043.750987,5280.832166,48.44717394,7.824444667,7.247748767
734204.9993,2036.001076,5289.998727,48.20605003,8.041129579,7.452783417
734205.0827,2043.165754,5260.837047,48.19637294,7.866952911,7.373556707
734205.166,2050.332504,5231.670043,48.186728,7.683327198,7.348593867
734205.2493,2057.499253,5202.503038,48.17708307,7.842859426,7.352575779
734205.3327,2064.666003,5173.336034,48.16743813,7.876497368,7.329809138
734205.416,2071.832753,5144.16903,48.15779319,7.658579824,7.200332514
734205.4993,2078.999502,5115.002025,48.14814825,7.814638436,7.359009363
734205.5827,2086.166252,5085.835021,48.13850331,7.863681636,7.334851276
734205.666,2093.333002,5056.668017,48.12885838,7.723743641,7.459389307
734205.7493,2100.499751,5027.501013,48.11921344,7.583699539,7.314453836
734205.8327,2107.666501,4998.334008,48.1095685,8.112252776,7.389335849
734205.916,2114.83325,4969.167004,48.09992356,8.036295349,7.328596994
734205.9993,2122,4940,48.09027863,7.893880613,7.220457618
734206.0827,2117.833382,4940.833324,48.13126962,8.31352458,7.240652569
734206.166,2113.666763,4941.666647,48.17226061,7.988274917,7.392069922
734206.2493,2109.500145,4942.499971,48.2132516,8.076888558,7.337205303
734206.3327,2105.333526,4943.333295,48.25424259,7.966851157,7.363912827
734206.416,2101.166908,4944.166618,48.29523358,8.221297282,7.430758129
734206.4993,2097.000289,4944.999942,48.33622457,8.205192907,7.278911423
734206.5827,2092.833671,4945.833266,48.37721556,7.989791925,7.28137254
734206.666,2088.667052,4946.66659,48.41820655,8.352728247,7.339707436
734206.7493,2084.500434,4947.499913,48.45919754,8.242503709,7.340759314
734206.8327,2080.333816,4948.333237,48.50018853,8.057988753,7.406500747
734206.916,2076.167197,4949.166561,48.54117952,8.466932619,7.29852172
734206.9993,2072.000579,4949.999884,48.58217052,8.387886233,7.234485898
734207.0827,2078.332527,4984.995544,48.41099821,8.299231318,7.374898347
734207.166,2084.665934,5019.995949,48.23979643,8.32173422,7.36410217
734207.2493,2090.99934,5054.996354,48.06859465,8.214855927,7.332287039
734207.3327,2097.332747,5089.996759,47.89739287,7.88122025,7.303984403
734207.416,2103.666154,5124.997164,47.72619109,8.119059295,6.956569302
734207.4993,2109.99956,5159.997569,47.55498931,8.37064585,7.254316546
734207.5827,2116.332967,5194.997975,47.38378753,8.401766496,7.387747346
734207.666,2122.666373,5229.99838,47.21258575,8.051210523,7.323243215
734207.7493,2128.99978,5264.998785,47.04138397,8.420728856,7.281630333
734207.8327,2135.333187,5299.99919,46.87018219,8.501116305,7.428649206
734207.916,2141.666593,5334.999595,46.69898041,6.638456507,7.214606123
734207.9993,2148,5370,46.52777863,8.532839561,7.265338408
734208.0827,2139.916667,5357.5,46.90393575,8.405108326,7.474467554
734208.166,2131.833333,5345,47.28009287,8.116395754,7.705693919
734208.2493,2123.75,5332.5,47.65625,7.759221161,7.491828554
734208.3327,2115.666667,5320,48.03240713,8.427931243,7.439768701
734208.416,2107.583333,5307.5,48.40856425,8.38326335,7.486060844
734208.4993,2099.5,5295,48.78472137,7.379112628,7.740027246
734208.5827,2091.416667,5282.5,49.1608785,8.982948098,7.532430149
734208.666,2083.333333,5270,49.53703562,8.267699824,7.463059452
734208.7493,2075.25,5257.5,49.91319275,6.998085863,7.243409948
734208.8327,2067.166667,5245,50.28934987,8.652761618,7.345310974
734208.916,2059.083333,5232.5,50.665507,8.86610366,7.387758007
734208.9993,2051,5220,51.04166412,8.632748943,7.248776418
734209.0827,2048.5,5187.5,51.13088099,6.661998105,7.428202418
734209.166,2046,5155,51.22009786,8.127037087,7.555342805
734209.2493,2043.5,5122.5,51.30931473,8.070200065,7.607503965
734209.3327,2041,5090,51.3985316,7.020308975,7.093081987
734209.416,2038.5,5057.5,51.48774846,8.884347421,7.357173357
734209.4993,2036,5025,51.57696533,8.300895007,7.474537
734209.5827,2033.5,4992.5,51.6661822,7.51685196,7.480343291
734209.666,2031,4960,51.75539907,7.066481451,7.711110539
734209.7493,2028.5,4927.5,51.84461594,8.601612667,7.584224788
734209.8327,2026,4895,51.9338328,8.025192718,7.705713207
734209.916,2023.5,4862.5,52.02304967,7.356906009,7.728785045
734209.9993,2021,4830,52.11226654,9.490507396,7.518134564
734210.0827,2034.083333,4860.833333,52.06645266,7.736704946,7.22611454
734210.166,2047.166667,4891.666667,52.02063878,6.963417874,7.353055298
734210.2493,2060.25,4922.5,51.97482491,8.962931593,7.363569801
734210.3327,2073.333333,4953.333333,51.92901103,7.632176278,7.364660163
734210.416,2086.416667,4984.166667,51.88319715,6.835763361,7.254695586
734210.4993,2099.5,5015,51.83738327,5.647075802,7.329749115
734210.5827,2112.583333,5045.833333,51.79156939,7.643040378,7.306346474
734210.666,2125.666667,5076.666667,51.74575551,7.18119619,6.694378847
734210.7493,2138.75,5107.5,51.69994164,6.10750016,6.769806615
734210.8327,2151.833333,5138.333333,51.65412776,7.009390862,7.266199143
734210.916,2164.916667,5169.166667,51.60831388,5.746180947,7.150825662
734210.9993,2178,5200,51.5625,5.247514269,6.804703468
734211.0827,2171.33341,5216.666474,51.55044379,5.309992675,7.989370802
734211.166,2164.666821,5233.332948,51.53838758,5.577406673,6.78618479
734211.2493,2158.000231,5249.999421,51.52633137,8.395301322,6.485385111
734211.3327,2151.333642,5266.665895,51.51427516,4.868017104,6.739895512
734211.416,2144.667052,5283.332369,51.50221894,7.174992334,6.578460375
734211.4993,2138.000463,5299.998843,51.49016273,5.068857567,6.711230576
734211.5827,2131.333873,5316.665316,51.47810652,4.245710099,7.833143951
734211.666,2124.667284,5333.33179,51.46605031,6.634011954,6.959876811
734211.7493,2118.000694,5349.998264,51.4539941,5.359343639,6.641297846
734211.8327,2111.334105,5366.664738,51.44193789,7.794081653,7.695146941
734211.916,2104.667515,5383.331211,51.42988168,7.614571432,7.529815679
734211.9993,2098.000926,5399.997685,51.41782547,7.435061209,7.364484417
734212.0827,2107.915289,5406.665741,51.33826312,7.255550987,7.199153155
734212.166,2117.831956,5413.332407,51.2586914,7.076040765,7.033821894
734212.2493,2127.748623,5419.999074,51.17911967,6.896530543,6.868490632
734212.3327,2137.665289,5426.665741,51.09954795,6.717020321,6.70315937
734212.416,2147.581956,5433.332407,51.01997622,6.537510099,6.537828108
734212.4993,2157.498623,5439.999074,50.9404045,6.35878212,6.372751032
734212.5827,2167.415289,5446.665741,50.86083278,8.937409493,7.364501979
734212.666,2177.331956,5453.332407,50.78126105,7.966064928,7.607149019
734212.7493,2187.248623,5459.999074,50.70168933,8.092824358,7.092839564
734212.8327,2197.165289,5466.665741,50.6221176,7.609128591,7.208468036
734212.916,2207.081956,5473.332407,50.54254588,6.893734669,6.93051642
734212.9993,2216.998623,5479.999074,50.46297416,8.470698939,7.163770222
734213.0827,2205.084988,5457.503125,50.67753577,7.274721922,7.156604949
734213.166,2193.168322,5435.003125,50.89213824,6.40926723,7.399301142
734213.2493,2181.251655,5412.503125,51.10674071,6.385625389,7.278167668
734213.3327,2169.334988,5390.003125,51.32134318,7.966543371,7.422441427
734213.416,2157.418322,5367.503125,51.53594565,7.316092043,7.313050752
734213.4993,2145.501655,5345.003125,51.75054812,5.529513772,7.202850793
734213.5827,2133.584988,5322.503125,51.96515059,7.652754746,7.468703702
734213.666,2121.668322,5300.003125,52.17975306,8.266372631,6.932210136
734213.7493,2109.751655,5277.503125,52.39435553,8.182291284,7.577063301
734213.8327,2097.834988,5255.003125,52.608958,6.789112481,7.384447708
734213.916,2085.918322,5232.503125,52.82356047,8.426102476,7.474471412
734213.9993,2074.001655,5210.003125,53.03816294,8.850292169,7.415804445
734214.0827,2087.74809,5201.667824,53.0623021,7.066527814,7.462912844
734214.166,2101.49809,5193.334491,53.0864148,8.670586974,7.480161959
734214.2493,2115.24809,5185.001157,53.1105275,8.266719863,7.50324823
734214.3327,2128.99809,5176.667824,53.13464021,7.920741214,7.624486864
734214.416,2142.74809,5168.334491,53.15875291,9.063464529,7.728595997
734214.4993,2156.49809,5160.001157,53.18286561,8.799096995,7.50277368
734214.5827,2170.24809,5151.667824,53.20697831,7.82908189,7.410895433
734214.666,2183.99809,5143.334491,53.23109101,8.059374539,7.699621418
734214.7493,2197.74809,5135.001157,53.25520371,8.832206301,7.480312426
734214.8327,2211.49809,5126.667824,53.27931641,8.451867307,7.607388218
734214.916,2225.24809,5118.334491,53.30342912,8.001682013,7.445531556
734214.9993,2238.99809,5110.001157,53.32754182,9.092747297,7.491861379
734215.0827,2241.083068,5133.330363,53.22869574,9.099769427,7.355905412
734215.166,2243.166426,5156.663966,53.12983258,9.186741077,7.453189748
734215.2493,2245.249783,5179.997569,53.03096943,9.311456416,7.398644847
734215.3327,2247.33314,5203.331173,52.93210627,9.285295629,7.475610225
734215.416,2249.416498,5226.664776,52.83324311,9.218161384,7.462622324
734215.4993,2251.499855,5249.99838,52.73437996,8.909579865,7.449433825
734215.5827,2253.583213,5273.331983,52.6355168,9.486442478,7.492218156
734215.666,2255.66657,5296.665586,52.53665365,9.601138401,7.65369372
734215.7493,2257.749928,5319.99919,52.43779049,9.363775012,7.465705587
734215.8327,2259.833285,5343.332793,52.33892733,9.431581016,7.436967825
734215.916,2261.916643,5366.666397,52.24006418,9.351211484,7.415434181
734215.9993,2264,5390,52.14120102,8.818488249,7.309351773
734216.0827,2250.5,5390.833333,52.20630519,9.181398707,7.336520778
734216.166,2237,5391.666667,52.27140935,9.182768686,7.353782743
734216.2493,2223.5,5392.5,52.33651352,9.140908135,7.096170484
734216.3327,2210,5393.333333,52.40161769,8.878963497,7.317937513
734216.416,2196.5,5394.166667,52.46672185,9.214945385,7.313484841
734216.4993,2183,5395,52.53182602,9.12604325,6.973352816
734216.5827,2169.5,5395.833333,52.59693019,8.258117586,7.2359857
734216.666,2156,5396.666667,52.66203435,8.986374996,7.337082255
734216.7493,2142.5,5397.5,52.72713852,8.917080401,7.096196338
734216.8327,2129,5398.333333,52.79224269,8.742066205,7.393855224
734216.916,2115.5,5399.166667,52.85734685,9.040275084,7.348765912
734216.9993,2102,5400,52.92245102,8.942720977,7.353010469
734217.0827,2052.250576,5330.00081,53.1129389,8.51936371,7.354865485
734217.166,2002.501152,5260.00162,53.30342678,8.423263952,7.417399394
734217.2493,1952.751727,5190.002431,53.49391467,8.780484035,7.345715554
734217.3327,1903.002303,5120.003241,53.68440255,8.656323071,7.424274781
734217.416,1853.252879,5050.004051,53.87489043,8.420828651,7.448979942
734217.4993,1803.503455,4980.004861,54.06537831,8.693668009,7.492362396
734217.5827,1753.754031,4910.005671,54.25586619,8.665452997,7.285172801
734217.666,1704.004606,4840.006481,54.44635408,8.456035747,7.404654796
734217.7493,1654.255182,4770.007292,54.63684196,8.751734599,7.501362923
734217.8327,1604.505758,4700.008102,54.82732984,8.673498994,7.372664667
734217.916,1554.756334,4630.008912,55.01781772,8.508077768,7.483935053
734217.9993,1505.00691,4560.009722,55.2083056,8.2847573,7.390290501
734218.0827,1505.999873,4514.172502,54.9069623,8.627845846,7.265951244
734218.166,1506.999884,4468.338638,54.60555068,8.591376908,7.390403753
734218.2493,1507.999896,4422.504774,54.30413906,8.411142493,7.385172689
734218.3327,1508.999907,4376.670911,54.00272744,8.69323493,7.436518954
734218.416,1509.999919,4330.837047,53.70131582,8.6815145,7.330133776
734218.4993,1510.999931,4285.003183,53.3999042,8.325274622,7.347949394
734218.5827,1511.999942,4239.169319,53.09849258,8.679658034,7.407401673
734218.666,1512.999954,4193.335455,52.79708096,8.593577687,7.427920108
734218.7493,1513.999965,4147.501591,52.49566934,8.409213314,7.43902044
734218.8327,1514.999977,4101.667728,52.19425772,7.909648974,7.405014796
734218.916,1515.999988,4055.833864,51.8928461,8.469997231,7.419152774
734218.9993,1517,4010,51.59143448,8.562764745,7.4178699
734219.0827,1577.665965,4124.998669,51.61072423,8.277834506,7.404255667
734219.166,1638.331929,4239.997338,51.63001397,8.473750151,7.424578923
734219.2493,1698.997894,4354.996007,51.64930372,8.530773532,7.429880865
734219.3327,1759.663858,4469.994676,51.66859347,8.359059006,7.428385228
734219.416,1820.329823,4584.993345,51.68788321,8.526936773,7.453939126
734219.4993,1880.995787,4699.992014,51.70717296,8.46492838,7.470473803
734219.5827,1941.661752,4814.990683,51.72646271,8.415888295,7.461828085
734219.666,2002.327716,4929.989352,51.74575246,8.280361853,7.431587742
734219.7493,2062.993681,5044.988021,51.7650422,8.644442339,7.441697305
734219.8327,2123.659645,5159.98669,51.78433195,8.462400363,7.432893214
734219.916,2184.32561,5274.985359,51.8036217,8.322077842,7.382129473
734219.9993,2244.991574,5389.984028,51.82291144,8.517417126,7.426757481
734220.0827,2250.66588,5395.832523,51.89765305,8.482377489,7.407950093
734220.166,2256.332546,5401.665856,51.97240236,6.050947346,7.231165814
734220.2493,2261.999213,5407.49919,52.04715167,6.835014051,7.540919731
734220.3327,2267.66588,5413.332523,52.12190098,4.868481181,7.730420854
734220.416,2273.332546,5419.165856,52.1966503,4.155058259,7.790033737
734220.4993,2278.999213,5424.99919,52.27139961,4.192816891,7.809849824
734220.5827,2284.66588,5430.832523,52.34614892,6.496813504,7.34625787
734220.666,2290.332546,5436.665856,52.42089823,8.922569973,7.473101995
734220.7493,2295.999213,5442.49919,52.49564754,8.771630541,7.483532168
734220.8327,2301.66588,5448.332523,52.57039685,9.114781126,7.506489412
734220.916,2307.332546,5454.165856,52.64514616,8.893673628,7.378910588
734220.9993,2312.999213,5459.99919,52.71989547,9.071680429,7.410917567
734221.0827,2288.086794,5448.334954,52.84286349,9.455591502,7.421811711
734221.166,2263.170127,5436.668287,52.9658382,9.324739361,7.407294633
734221.2493,2238.253461,5425.00162,53.08881291,9.206050567,7.364118437
734221.3327,2213.336794,5413.334954,53.21178763,8.917347561,7.30094097
734221.416,2188.420127,5401.668287,53.33476234,9.312272711,7.394256407
734221.4993,2163.503461,5390.00162,53.45773706,8.402008805,7.42539885
734221.5827,2138.586794,5378.334954,53.58071177,9.057305033,7.47635278
734221.666,2113.670127,5366.668287,53.70368648,8.986235971,7.485677779
734221.7493,2088.753461,5355.00162,53.8266612,6.969798702,7.379233665
734221.8327,2063.836794,5343.334954,53.94963591,8.750306281,7.419147428
734221.916,2038.920127,5331.668287,54.07261062,8.276188325,7.398583532
734221.9993,2014.003461,5320.00162,54.19558534,7.171378844,7.08055412
734222.0827,2001.335093,5318.333565,54.18113687,3.86718395,7.081515703
734222.166,1988.668426,5316.666898,54.16666931,3.501928805,7.08145011
734222.2493,1976.001759,5315.000231,54.15220175,4.999336403,7.040968117
734222.3327,1963.335093,5313.333565,54.1377342,5.29036184,7.075795289
734222.416,1950.668426,5311.666898,54.12326664,4.823434039,7.294845782
734222.4993,1938.001759,5310.000231,54.10879908,5.023387204,7.185644116
734222.5827,1925.335093,5308.333565,54.09433153,5.438997068,7.283441537
734222.666,1912.668426,5306.666898,54.07986397,4.273927213,7.093244024
734222.7493,1900.001759,5305.000231,54.06539641,4.829892172,7.168657354
734222.8327,1887.335093,5303.333565,54.05092885,5.943634471,7.335177304
734222.916,1874.668426,5301.666898,54.0364613,7.405595822,7.137571505
734222.9993,1862.001759,5300.000231,54.02199374,7.017288714,7.078234684
734223.0827,1879.081158,5290.001273,54.12566264,6.628981606,7.018897863
734223.166,1896.164689,5280.001157,54.22934794,6.240674499,6.959561042
734223.2493,1913.24822,5270.001042,54.33303325,5.852367391,6.900224221
734223.3327,1930.331752,5260.000926,54.43671856,5.464060283,6.8408874
734223.416,1947.415283,5250.00081,54.54040387,5.075753175,6.78155058
734223.4993,1964.498814,5240.000694,54.64408917,4.688674889,6.72237598
734223.5827,1981.582345,5230.000579,54.74777448,7.240486047,7.526508114
734223.666,1998.665876,5220.000463,54.85145979,4.907685145,7.272396101
